"5% Dextrose"	"D5W50"	"200"
"5% Dextrose"	"D5W50"	"25"
"5% Dextrose"	"D5W50"	"250"
"5% Dextrose"	"D5W50"	"32.4"
"5% Dextrose"	"D5W50"	"35"
"5% Dextrose"	"D5W50"	"40"
"5% Dextrose"	"D5W50"	"42.5"
"5% Dextrose"	"D5W50"	"45"
"5% Dextrose"	"D5W50"	"50"
"5% Dextrose"	"D5W50"	"58"
"5% Dextrose"	"D5W50"	"60"
"5% Dextrose"	"D5W50"	"75"
"5% Dextrose"	"D5W500"	"0"
"5% Dextrose"	"D5W500"	"1000"
"5% Dextrose"	"D5W500"	"150"
"5% Dextrose"	"D5W500"	"1500"
"5% Dextrose"	"D5W500"	"249.6"
"5% Dextrose"	"D5W500"	"250"
"5% Dextrose"	"D5W500"	"250-500"
"5% Dextrose"	"D5W500"	"250-750"
"5% Dextrose"	"D5W500"	"400"
"5% Dextrose"	"D5W500"	"50"
"5% Dextrose"	"D5W500"	"500"
"5% Dextrose"	"D5W500"	"500-1000"
"5% Dextrose"	"D5W500"	"500-500"
"5% Dextrose"	"D5W500"	"750"
"5% Dextrose"	"D5W500G"	"500"
"5% Dextrose"	"HEPBASE"	"0"
"5% Dextrose"	"HEPBASE"	"250"
"5% Dextrose"	"LEVOBASE"	"25"
"5% Dextrose"	"LEVOBASE"	"50"
"5% Dextrose"	"MORPD5W"	"100"
"5% Dextrose"	"MORPD5W"	"20-60"
"5% Dextrose"	"NOREBASE"	"250"
"6 Syringes (NS)"	"SEND6SYR"	"300"
"< IND> Zoniporide Study Drug"	"ZONIIND"	"0"
"<IND> Drotrecogin Alfa Study Drug"	"DROTIND"	"1"
"ACCUZYME"	"PAPA30O"	"1"
"ACD-A 3% Flush"	"ACDA2.5I"	"1.5"
"ACD-A 3% Flush"	"ACDA2.5I"	"2.5"
"ACD-A for CRRT"	"ACDA500"	 NON-ORAL"
"ACD-A for CRRT"	"ACDA500"	"500"
"ACETAM"	"ACET325"	"650"
"ACETAM"	"ACET650L"	"650"
"ACETAMINOPHEN (LIQUID)"	"ACET650L"	
"ACETAMINOPHEN (RECTAL)"	"ACET650R"	
"ACETAMINOPHEN"	"ACET325"	
"ACETAMINOPHEN"	"APAP500"	
"ALBU"	"ALBU5250"	"25"
"ALBUM"	"ALBU5250"	"12.5"
"ALBUMIN"	"ALBU5250"	"1"
"ALBUTEROL"	"ALBU17H"	
"ALBUTEROL(VOLMAX)"		"8"
"ALL PURPOSE NIPPLE OINTMENT"		"1"
"ALPRAZolam"	"ALPR1"	"0.25"
"ALPRAZolam"	"ALPR1"	"0.5"
"ALPRAZolam"	"ALPR1"	"1"
"ALPRAZolam"	"ALPR1"	"1-1.5"
"ALPRAZolam"	"ALPR1"	"2"
"ALPRAZolam"	"ALPR25"	"0.25"
"ALPRAZolam"	"ALPR25"	"0.25-0.5"
"ALPRAZolam"	"ALPR25"	"0.25-1.0"
"ALPRAZolam"	"ALPR25"	"0.5"
"ALPRAZolam"	"ALPR25"	"0.5-1"
"ALPRAZolam"	"ALPR25"	"0.75"
"ALPRAZolam"	"ALPR25"	"1"
"ALPRAZolam"	"ALPR25"	"2"
"AMICAR"	"AMIN500"	"1.25"
"AMINOCAPROIC"	"AMIC250L"	"8"
"AMINOCAPROIC"	"AMIN5L"	"8"
"AMIODARONE"	"AMIO150I"	
"AMOXicillin Oral Susp."	"AMOX125L"	"30"
"AMOXicillin Oral Susp."	"AMOX125L"	"35"
"AMOXicillin Oral Susp."	"AMOX125L"	"40"
"AMOXicillin Oral Susp."	"AMOX125L"	"50"
"AMOXicillin Oral Susp."	"AMOX125L"	"52"
"AMOXicillin Oral Susp."	"AMOX125L"	"55"
"AMOXicillin Oral Susp."	"AMOX125L"	"60"
"AMOXicillin Oral Susp."	"AMOX125L"	"63"
"AMOXicillin Oral Susp."	"AMOX125L"	"65"
"AMOXicillin Oral Susp."	"AMOX125L"	"75"
"AMOXicillin Oral Susp."	"AMOX250"	"1000"
"AMOXicillin Oral Susp."	"AMOX250L"	"100"
"AMOXicillin Oral Susp."	"AMOX250L"	"125"
"AMOXicillin Oral Susp."	"AMOX250L"	"20"
"AMOXicillin Oral Susp."	"AMOX250L"	"25"
"AMOXicillin Oral Susp."	"AMOX250L"	"28"
"AMOXicillin Oral Susp."	"AMOX250L"	"32"
"AMOXicillin Oral Susp."	"AMOX250L"	"36"
"AMOXicillin Oral Susp."	"AMOX250L"	"37.5"
"AMOXicillin Oral Susp."	"AMOX250L"	"45"
"AMOXicillin Oral Susp."	"AMOX250L"	"48"
"AMOXicillin Oral Susp."	"AMOX250L"	"50"
"AMOXicillin Oral Susp."	"AMOX250L"	"55"
"AMOXicillin Oral Susp."	"AMOX250L"	"60"
"AMOXicillin Oral Susp."	"AMOX250L"	"65"
"AMOXicillin Oral Susp."	"AMOX250L"	"70"
"AMOXicillin Oral Susp."	"AMOX250L"	"75"
"AMOXicillin Oral Susp."	"AMOX250L"	"90"
"AMOXicillin Oral Susp."	"AMOX500L"	"1000"
"AMOXicillin Oral Susp."	"AMOX500L"	"500"
"AMOXicillin Oral Susp."	"AMOX500L"	"875"
"AMOXicillin"	"AMOX500"	"500"
"AMP"	"AMP"	"1"
"AMP"	"AMP"	"2"
"AMP"	"AMP"	"3"
"AMPicillin"	"AMPI500"	"500"
"ARTIFI"	"ARTTS"	"2"
"ASA"	"ASA325"	"325"
"ASA"	"ASA81"	"162"
"ASA"	"ASA81"	"81"
"ASA81"	"ASA81"	"162"
"ASA81"	"ASA81"	"81"
"ASPIR"	"ASA325"	"325"
"ASPIR"	"ASA81"	"162"
"ASPIR"	"ASA81"	"81"
"ASPIRIN"	"ASA81"	"81"
"ATRIPLA"		"0"
"ATRIPLA"		"1"
"ATRIPLA"	"ATRA50I"	"0"
"ATRIPLA"	"ATRA50I"	"600"
"ATROVENT"	"IPRAPF"	"1"
"AZILECT"		"0.5"
"AZILECT"		"1"
"AZILECT(rasagilne)"		"1"
"Abacavir Oral Solution"	"ABAC20S"	"200"
"Abacavir Oral Solution"	"ABAC20S"	"300"
"Abacavir Oral Solution"	"ABAC20S"	"600"
"Abacavir Oral Solution"	"ABAC300"	"300"
"Abacavir Oral Solution"	"ABAC300"	"600"
"Abacavir Sulfate"	"ABAC20S"	"200"
"Abacavir Sulfate"	"ABAC20S"	"300"
"Abacavir Sulfate"	"ABAC20S"	"600"
"Abacavir Sulfate"	"ABAC300"	"300"
"Abacavir Sulfate"	"ABAC300"	"600"
"Abacavir"	"ABAC20S"	"200"
"Abciximab"	"REOPI"	"0.25"
"Abciximab"	"REOPI"	"11.75"
"Abciximab"	"REOPI"	"2-4"
"Abciximab"	"REOPI"	"24"
"Abciximab"	"REOPI"	"25"
"Abciximab"	"REOPI"	"30"
"Abciximab"	"REOPI"	"40"
"Abciximab"	"REOPI"	"9"
"Abilify"	"ARIP10"	"10"
"Abilify"	"ARIP10"	"5"
"Abilify"	"ARIP15"	"15"
"Abreva"		"1"
"Acamprosate"	"ACAM333"	"333"
"Acamprosate"	"ACAM333"	"666"
"Acarbose"	"ACAR50"	"100"
"Acarbose"	"ACAR50"	"25"
"Acarbose"	"ACAR50"	"50"
"Acarbose"	"ACAR50"	"75"
"AccoLATE"	"ZAFI20"	"20"
"Accolate"	"ZAFI20"	"10"
"Accolate"	"ZAFI20"	"20"
"Accuzyme"	"PAPA30O"	"1"
"Accuzyme"	"PAPA30O"	"2"
"Ace"	"ACET325"	"650"
"Ace"	"ACET650L"	"650"
"Acebutolol HCl"	"ACEB200"	"200"
"Acebutolol HCl"	"ACEB200"	"250"
"Acebutolol HCl"	"ACEB200"	"400"
"Acebutolol"	"ACEB200"	"100"
"Acebutolol"	"ACEB200"	"200"
"Acebutolol"	"ACEB200"	"400"
"AcetaZOLAMIDE Sodium"	"ACE500I"	"125"
"AcetaZOLAMIDE Sodium"	"ACE500I"	"250"
"AcetaZOLAMIDE Sodium"	"ACE500I"	"500"
"AcetaZOLAMIDE"	"ACE250"	"125"
"AcetaZOLAMIDE"	"ACE250"	"250"
"AcetaZOLAMIDE"	"ACE250"	"500"
"AcetaZOLAMIDE"	"ACE500"	"500"
"AcetaZOLAMIDE"	"ACE500I"	"125"
"AcetaZOLAMIDE"	"ACE500I"	"250"
"AcetaZOLAMIDE"	"ACE500I"	"500"
"AcetaZOLamide S.R."	"ACE500"	"500"
"AcetaZOLamide Sodium"	"ACE500I"	"125"
"AcetaZOLamide Sodium"	"ACE500I"	"250"
"AcetaZOLamide Sodium"	"ACE500I"	"500"
"AcetaZOLamide Sodium"	"ACE500I"	"60"
"AcetaZOLamide"	"ACE250"	"125"
"AcetaZOLamide"	"ACE250"	"250"
"AcetaZOLamide"	"ACE250"	"375"
"AcetaZOLamide"	"ACE250"	"500"
"AcetaZOLamide"	"ACE500"	"500"
"AcetaZOLamide"	"ACE500I"	"125"
"AcetaZOLamide"	"ACE500I"	"250"
"AcetaZOLamide"	"ACE500I"	"500"
"Acetami"	"ACET325"	"650"
"Acetami"	"ACET650L"	"650"
"Acetamin"	"ACET325"	"650"
"Acetamin"	"ACET650L"	"650"
"Acetaminop"	"ACET325"	"650"
"Acetaminop"	"ACET650R"	"650"
"Acetaminophe"	"ACET325"	"650"
"Acetaminophe"	"ACET650L"	"650"
"Acetaminophen "	"ACET100L"	"650"
"Acetaminophen "	"ACET650L"	"1000"
"Acetaminophen "	"ACET650R"	"1000"
"Acetaminophen (Childrens)"	"ACET100L"	"60"
"Acetaminophen (Childrens)"	"ACET120R"	"120"
"Acetaminophen (Childrens)"	"ACET120R"	"20"
"Acetaminophen (Childrens)"	"ACET120R"	"25"
"Acetaminophen (Childrens)"	"ACET120R"	"27"
"Acetaminophen (Childrens)"	"ACET120R"	"30"
"Acetaminophen (Childrens)"	"ACET120R"	"35"
"Acetaminophen (Childrens)"	"ACET120R"	"38"
"Acetaminophen (Childrens)"	"ACET120R"	"40"
"Acetaminophen (Childrens)"	"ACET120R"	"50"
"Acetaminophen (Childrens)"	"ACET120R"	"60"
"Acetaminophen (Childrens)"	"ACET120R"	"70"
"Acetaminophen (Childrens)"	"APAP80R"	"28"
"Acetaminophen (Childrens)"	"APAP80R"	"30"
"Acetaminophen (Childrens)"	"APAP80R"	"36"
"Acetaminophen (Childrens)"	"APAP80R"	"40"
"Acetaminophen (Childrens)"	"APAP80R"	"45"
"Acetaminophen (Childrens)"	"APAP80R"	"50"
"Acetaminophen (Childrens)"	"APAP80R"	"60"
"Acetaminophen (Childrens)"	"APAP80R"	"80"
"Acetaminophen (Liquid)"	"ACET100L"	"0"
"Acetaminophen (Liquid)"	"ACET100L"	"0.3"
"Acetaminophen (Liquid)"	"ACET100L"	"10"
"Acetaminophen (Liquid)"	"ACET100L"	"1000"
"Acetaminophen (Liquid)"	"ACET100L"	"12"
"Acetaminophen (Liquid)"	"ACET100L"	"15"
"Acetaminophen (Liquid)"	"ACET100L"	"16"
"Acetaminophen (Liquid)"	"ACET100L"	"17"
"Acetaminophen (Liquid)"	"ACET100L"	"18"
"Acetaminophen (Liquid)"	"ACET100L"	"19"
"Acetaminophen (Liquid)"	"ACET100L"	"20"
"Acetaminophen (Liquid)"	"ACET100L"	"20-60"
"Acetaminophen (Liquid)"	"ACET100L"	"22"
"Acetaminophen (Liquid)"	"ACET100L"	"22.5"
"Acetaminophen (Liquid)"	"ACET100L"	"23"
"Acetaminophen (Liquid)"	"ACET100L"	"24"
"Acetaminophen (Liquid)"	"ACET100L"	"25"
"Acetaminophen (Liquid)"	"ACET100L"	"26"
"Acetaminophen (Liquid)"	"ACET100L"	"27"
"Acetaminophen (Liquid)"	"ACET100L"	"28"
"Acetaminophen (Liquid)"	"ACET100L"	"30"
"Acetaminophen (Liquid)"	"ACET100L"	"32"
"Acetaminophen (Liquid)"	"ACET100L"	"325-650"
"Acetaminophen (Liquid)"	"ACET100L"	"33"
"Acetaminophen (Liquid)"	"ACET100L"	"35"
"Acetaminophen (Liquid)"	"ACET100L"	"36"
"Acetaminophen (Liquid)"	"ACET100L"	"37"
"Acetaminophen (Liquid)"	"ACET100L"	"38"
"Acetaminophen (Liquid)"	"ACET100L"	"40"
"Acetaminophen (Liquid)"	"ACET100L"	"42"
"Acetaminophen (Liquid)"	"ACET100L"	"43"
"Acetaminophen (Liquid)"	"ACET100L"	"44"
"Acetaminophen (Liquid)"	"ACET100L"	"45"
"Acetaminophen (Liquid)"	"ACET100L"	"46"
"Acetaminophen (Liquid)"	"ACET100L"	"50"
"Acetaminophen (Liquid)"	"ACET100L"	"500"
"Acetaminophen (Liquid)"	"ACET100L"	"51"
"Acetaminophen (Liquid)"	"ACET100L"	"54"
"Acetaminophen (Liquid)"	"ACET100L"	"55"
"Acetaminophen (Liquid)"	"ACET100L"	"56"
"Acetaminophen (Liquid)"	"ACET100L"	"60"
"Acetaminophen (Liquid)"	"ACET100L"	"64"
"Acetaminophen (Liquid)"	"ACET100L"	"65"
"Acetaminophen (Liquid)"	"ACET100L"	"650"
"Acetaminophen (Liquid)"	"ACET100L"	"68"
"Acetaminophen (Liquid)"	"ACET100L"	"70"
"Acetaminophen (Liquid)"	"ACET100L"	"80"
"Acetaminophen (Liquid)"	"ACET325"	"325-650"
"Acetaminophen (Liquid)"	"ACET325"	"650"
"Acetaminophen (Liquid)"	"ACET650L"	
"Acetaminophen (Liquid)"	"ACET650L"	"0"
"Acetaminophen (Liquid)"	"ACET650L"	"1"
"Acetaminophen (Liquid)"	"ACET650L"	"1000"
"Acetaminophen (Liquid)"	"ACET650L"	"163"
"Acetaminophen (Liquid)"	"ACET650L"	"325"
"Acetaminophen (Liquid)"	"ACET650L"	"325-1000"
"Acetaminophen (Liquid)"	"ACET650L"	"325-650"
"Acetaminophen (Liquid)"	"ACET650L"	"350"
"Acetaminophen (Liquid)"	"ACET650L"	"500"
"Acetaminophen (Liquid)"	"ACET650L"	"500-1000"
"Acetaminophen (Liquid)"	"ACET650L"	"650"
"Acetaminophen (Liquid)"	"ACET650L"	"650-1000"
"Acetaminophen (Liquid)"	"ACET650L"	"650-975"
"Acetaminophen (Liquid)"	"ACET650L"	"975"
"Acetaminophen (Liquid)"	"APAP500"	"1000"
"Acetaminophen (Rectal)"	"ACET650R"	
"Acetaminophen (Rectal)"	"ACET650R"	"325-650"
"Acetaminophen (Rectal)"	"ACET650R"	"650"
"Acetaminophen (Rectal)"	"ACET650R"	"975"
"Acetaminophen IV"	"ACET1000I"	"1000"
"Acetaminophen IV"	"ACET1000I"	"325"
"Acetaminophen IV"	"ACET1000I"	"325-650"
"Acetaminophen IV"	"ACET1000I"	"400"
"Acetaminophen IV"	"ACET1000I"	"500"
"Acetaminophen IV"	"ACET1000I"	"500-1000"
"Acetaminophen IV"	"ACET1000I"	"600"
"Acetaminophen IV"	"ACET1000I"	"650"
"Acetaminophen IV"	"ACET1000I"	"750"
"Acetaminophen IV"	"ACET1000PB"	"500"
"Acetaminophen IV"	"ACET1000PB"	"650"
"Acetaminophen w/Codeine Elixir"	"T3"	"1-2"
"Acetaminophen w/Codeine Elixir"	"T3/12.5ML"	"12.5"
"Acetaminophen w/Codeine Elixir"	"T3/12.5ML"	"12.5-25"
"Acetaminophen w/Codeine Elixir"	"T3/12.5ML"	"25"
"Acetaminophen w/Codeine Elixir"	"T3/12.5ML"	"6.25"
"Acetaminophen w/Codeine Elixir"	"T3/12.5ML"	"6.25-12.5"
"Acetaminophen w/Codeine"	"T3"	"1"
"Acetaminophen w/Codeine"	"T3"	"1-2"
"Acetaminophen w/Codeine"	"T3"	"1-3"
"Acetaminophen w/Codeine"	"T3"	"2"
"Acetaminophen w/Codeine"	"T3/12.5ML"	"1"
"Acetaminophen w/Codeine"	"T3/12.5ML"	"1-2"
"Acetaminophen w/Codeine"	"T3/12.5ML"	"12.5-25"
"Acetaminophen"		"650"
"Acetaminophen"	"ACET100L"	"1000"
"Acetaminophen"	"ACET100L"	"325-650"
"Acetaminophen"	"ACET100L"	"650"
"Acetaminophen"	"ACET325"	
"Acetaminophen"	"ACET325"	"1000"
"Acetaminophen"	"ACET325"	"1300"
"Acetaminophen"	"ACET325"	"3235"
"Acetaminophen"	"ACET325"	"325"
"Acetaminophen"	"ACET325"	"325-1000"
"Acetaminophen"	"ACET325"	"325-650"
"Acetaminophen"	"ACET325"	"325-975"
"Acetaminophen"	"ACET325"	"350"
"Acetaminophen"	"ACET325"	"500"
"Acetaminophen"	"ACET325"	"500-1000"
"Acetaminophen"	"ACET325"	"500-650"
"Acetaminophen"	"ACET325"	"625"
"Acetaminophen"	"ACET325"	"650"
"Acetaminophen"	"ACET325"	"650-1000"
"Acetaminophen"	"ACET325"	"650-1300"
"Acetaminophen"	"ACET325"	"650-975"
"Acetaminophen"	"ACET325"	"800"
"Acetaminophen"	"ACET325"	"975"
"Acetaminophen"	"ACET650L"	"1"
"Acetaminophen"	"ACET650L"	"1000"
"Acetaminophen"	"ACET650L"	"1300"
"Acetaminophen"	"ACET650L"	"250"
"Acetaminophen"	"ACET650L"	"325"
"Acetaminophen"	"ACET650L"	"325-1000"
"Acetaminophen"	"ACET650L"	"325-650"
"Acetaminophen"	"ACET650L"	"500"
"Acetaminophen"	"ACET650L"	"500-1000"
"Acetaminophen"	"ACET650L"	"650"
"Acetaminophen"	"ACET650L"	"650-1000"
"Acetaminophen"	"ACET650L"	"800"
"Acetaminophen"	"ACET650L"	"975"
"Acetaminophen"	"ACET650R"	"0"
"Acetaminophen"	"ACET650R"	"1"
"Acetaminophen"	"ACET650R"	"1000"
"Acetaminophen"	"ACET650R"	"1300"
"Acetaminophen"	"ACET650R"	"325"
"Acetaminophen"	"ACET650R"	"325-1000"
"Acetaminophen"	"ACET650R"	"325-650"
"Acetaminophen"	"ACET650R"	"350"
"Acetaminophen"	"ACET650R"	"500"
"Acetaminophen"	"ACET650R"	"500-1000"
"Acetaminophen"	"ACET650R"	"650"
"Acetaminophen"	"ACET650R"	"650-1000"
"Acetaminophen"	"ACET650R"	"650-1300"
"Acetaminophen"	"ACET650R"	"650-975"
"Acetaminophen"	"ACET650R"	"975"
"Acetaminophen"	"APAP500"	
"Acetaminophen"	"APAP500"	" 500-1000"
"Acetaminophen"	"APAP500"	"-500"
"Acetaminophen"	"APAP500"	"1"
"Acetaminophen"	"APAP500"	"1000"
"Acetaminophen"	"APAP500"	"250"
"Acetaminophen"	"APAP500"	"325"
"Acetaminophen"	"APAP500"	"325-1000"
"Acetaminophen"	"APAP500"	"325-500"
"Acetaminophen"	"APAP500"	"325-650"
"Acetaminophen"	"APAP500"	"500"
"Acetaminophen"	"APAP500"	"500-1000"
"Acetaminophen"	"APAP500"	"500-650"
"Acetaminophen"	"APAP500"	"650"
"Acetaminophen"	"APAP500"	"650-1000"
"Acetaminophen"	"APAP500"	"750"
"Acetaminophen"	"APAP500"	"800"
"Acetaminophen-Caff-Butalbital"	"FIOC"	"1"
"Acetaminophen-Caff-Butalbital"	"FIOC"	"1-2"
"Acetaminophen-Caff-Butalbital"	"FIOC"	"2"
"Acetazolamide Sodium"	"ACE500I"	"125"
"Acetazolamide Sodium"	"ACE500I"	"250"
"Acetazolamide Sodium"	"ACE500I"	"500"
"Acetazolamide Sodium"	"ACE500I"	"600"
"Acetazolamide"	"ACE250"	"125"
"Acetazolamide"	"ACE250"	"250"
"Acetazolamide"	"ACE250"	"500"
"Acetazolamide"	"ACE500"	"500"
"Acetazolamide"	"ACE500I"	"125"
"Acetazolamide"	"ACE500I"	"250"
"Acetazolamide"	"ACE500I"	"500"
"Acetazolamide"	"ACET125"	"125"
"Acetazolamide"	"ACET125"	"250"
"Acetic Acid 0.04% Soln"	"ACET0.04IR"	"250"
"Acetic Acid 0.04% Soln"	"ACET0.04IR"	"30-180"
"Acetic Acid 0.125% Irrig. Soln"	"ACET.125T"	"1"
"Acetic Acid 0.25% Irrig. Soln"	"ACET25T"	"1"
"Acetic Acid Glacial 0.04%"		"30-180"
"Acetic Acid Otic"		"3"
"Acetic Acid Otic"	"DOME"	"3"
"Acetic Acid"		"1"
"Acetylcystei"	"ACET20/4I"	"600"
"Acetylcystein"	"ACET20/4I"	"600"
"Acetylcysteine "	"ACET20/4I"	"600"
"Acetylcysteine "	"ACETNEB"	"600"
"Acetylcysteine (IV)"	"ACET6I"	"10
"Acetylcysteine (IV)"	"ACET6I"	"11
"Acetylcysteine (IV)"	"ACET6I"	"12
"Acetylcysteine (IV)"	"ACET6I"	"14
"Acetylcysteine (IV)"	"ACET6I"	"15
"Acetylcysteine (IV)"	"ACET6I"	"2500"
"Acetylcysteine (IV)"	"ACET6I"	"2750"
"Acetylcysteine (IV)"	"ACET6I"	"2900"
"Acetylcysteine (IV)"	"ACET6I"	"3000"
"Acetylcysteine (IV)"	"ACET6I"	"3500"
"Acetylcysteine (IV)"	"ACET6I"	"3606"
"Acetylcysteine (IV)"	"ACET6I"	"3660"
"Acetylcysteine (IV)"	"ACET6I"	"3800"
"Acetylcysteine (IV)"	"ACET6I"	"3900"
"Acetylcysteine (IV)"	"ACET6I"	"3905"
"Acetylcysteine (IV)"	"ACET6I"	"4000"
"Acetylcysteine (IV)"	"ACET6I"	"4100"
"Acetylcysteine (IV)"	"ACET6I"	"4300"
"Acetylcysteine (IV)"	"ACET6I"	"4400"
"Acetylcysteine (IV)"	"ACET6I"	"4500"
"Acetylcysteine (IV)"	"ACET6I"	"4800"
"Acetylcysteine (IV)"	"ACET6I"	"4890"
"Acetylcysteine (IV)"	"ACET6I"	"4950"
"Acetylcysteine (IV)"	"ACET6I"	"4990"
"Acetylcysteine (IV)"	"ACET6I"	"5000"
"Acetylcysteine (IV)"	"ACET6I"	"5100"
"Acetylcysteine (IV)"	"ACET6I"	"5500"
"Acetylcysteine (IV)"	"ACET6I"	"5680"
"Acetylcysteine (IV)"	"ACET6I"	"5700"
"Acetylcysteine (IV)"	"ACET6I"	"5900"
"Acetylcysteine (IV)"	"ACET6I"	"6000"
"Acetylcysteine (IV)"	"ACET6I"	"6240"
"Acetylcysteine (IV)"	"ACET6I"	"6250"
"Acetylcysteine (IV)"	"ACET6I"	"6300"
"Acetylcysteine (IV)"	"ACET6I"	"6550"
"Acetylcysteine (IV)"	"ACET6I"	"6660"
"Acetylcysteine (IV)"	"ACET6I"	"6800"
"Acetylcysteine (IV)"	"ACET6I"	"7000"
"Acetylcysteine (IV)"	"ACET6I"	"7300"
"Acetylcysteine (IV)"	"ACET6I"	"7350"
"Acetylcysteine (IV)"	"ACET6I"	"7500"
"Acetylcysteine (IV)"	"ACET6I"	"7600"
"Acetylcysteine (IV)"	"ACET6I"	"7680"
"Acetylcysteine (IV)"	"ACET6I"	"7800"
"Acetylcysteine (IV)"	"ACET6I"	"7810"
"Acetylcysteine (IV)"	"ACET6I"	"8000"
"Acetylcysteine (IV)"	"ACET6I"	"8160"
"Acetylcysteine (IV)"	"ACET6I"	"8400"
"Acetylcysteine (IV)"	"ACET6I"	"8600"
"Acetylcysteine (IV)"	"ACET6I"	"8850"
"Acetylcysteine (IV)"	"ACET6I"	"9000"
"Acetylcysteine (IV)"	"ACET6I"	"9200"
"Acetylcysteine (IV)"	"ACET6I"	"9600"
"Acetylcysteine (IV)"	"ACET6I"	"9780"
"Acetylcysteine (IV)"	"ACET6I"	"9900"
"Acetylcysteine (IV)"	"ACET800I"	"10
"Acetylcysteine (IV)"	"ACET800I"	"1000"
"Acetylcysteine (IV)"	"ACET800I"	"11
"Acetylcysteine (IV)"	"ACET800I"	"12
"Acetylcysteine (IV)"	"ACET800I"	"1200"
"Acetylcysteine (IV)"	"ACET800I"	"13
"Acetylcysteine (IV)"	"ACET800I"	"1310"
"Acetylcysteine (IV)"	"ACET800I"	"14
"Acetylcysteine (IV)"	"ACET800I"	"15
"Acetylcysteine (IV)"	"ACET800I"	"16
"Acetylcysteine (IV)"	"ACET800I"	"17
"Acetylcysteine (IV)"	"ACET800I"	"18
"Acetylcysteine (IV)"	"ACET800I"	"2-4"
"Acetylcysteine (IV)"	"ACET800I"	"200"
"Acetylcysteine (IV)"	"ACET800I"	"2000"
"Acetylcysteine (IV)"	"ACET800I"	"2040"
"Acetylcysteine (IV)"	"ACET800I"	"2250"
"Acetylcysteine (IV)"	"ACET800I"	"2340"
"Acetylcysteine (IV)"	"ACET800I"	"24
"Acetylcysteine (IV)"	"ACET800I"	"2400"
"Acetylcysteine (IV)"	"ACET800I"	"2500"
"Acetylcysteine (IV)"	"ACET800I"	"2600"
"Acetylcysteine (IV)"	"ACET800I"	"2750"
"Acetylcysteine (IV)"	"ACET800I"	"2832"
"Acetylcysteine (IV)"	"ACET800I"	"2835"
"Acetylcysteine (IV)"	"ACET800I"	"2900"
"Acetylcysteine (IV)"	"ACET800I"	"3000"
"Acetylcysteine (IV)"	"ACET800I"	"3125"
"Acetylcysteine (IV)"	"ACET800I"	"3200"
"Acetylcysteine (IV)"	"ACET800I"	"3250"
"Acetylcysteine (IV)"	"ACET800I"	"3280"
"Acetylcysteine (IV)"	"ACET800I"	"3300"
"Acetylcysteine (IV)"	"ACET800I"	"3310"
"Acetylcysteine (IV)"	"ACET800I"	"3400"
"Acetylcysteine (IV)"	"ACET800I"	"343"
"Acetylcysteine (IV)"	"ACET800I"	"3500"
"Acetylcysteine (IV)"	"ACET800I"	"3540"
"Acetylcysteine (IV)"	"ACET800I"	"3560"
"Acetylcysteine (IV)"	"ACET800I"	"3700"
"Acetylcysteine (IV)"	"ACET800I"	"3750"
"Acetylcysteine (IV)"	"ACET800I"	"3850"
"Acetylcysteine (IV)"	"ACET800I"	"3935"
"Acetylcysteine (IV)"	"ACET800I"	"4000"
"Acetylcysteine (IV)"	"ACET800I"	"4080"
"Acetylcysteine (IV)"	"ACET800I"	"4085"
"Acetylcysteine (IV)"	"ACET800I"	"4100"
"Acetylcysteine (IV)"	"ACET800I"	"4200"
"Acetylcysteine (IV)"	"ACET800I"	"4250"
"Acetylcysteine (IV)"	"ACET800I"	"4400"
"Acetylcysteine (IV)"	"ACET800I"	"4500"
"Acetylcysteine (IV)"	"ACET800I"	"4550"
"Acetylcysteine (IV)"	"ACET800I"	"4648"
"Acetylcysteine (IV)"	"ACET800I"	"4700"
"Acetylcysteine (IV)"	"ACET800I"	"4735"
"Acetylcysteine (IV)"	"ACET800I"	"4800"
"Acetylcysteine (IV)"	"ACET800I"	"4900"
"Acetylcysteine (IV)"	"ACET800I"	"5000"
"Acetylcysteine (IV)"	"ACET800I"	"5200"
"Acetylcysteine (IV)"	"ACET800I"	"5400"
"Acetylcysteine (IV)"	"ACET800I"	"5500"
"Acetylcysteine (IV)"	"ACET800I"	"5504"
"Acetylcysteine (IV)"	"ACET800I"	"5600"
"Acetylcysteine (IV)"	"ACET800I"	"5664"
"Acetylcysteine (IV)"	"ACET800I"	"5670"
"Acetylcysteine (IV)"	"ACET800I"	"5700"
"Acetylcysteine (IV)"	"ACET800I"	"5750"
"Acetylcysteine (IV)"	"ACET800I"	"5800"
"Acetylcysteine (IV)"	"ACET800I"	"600"
"Acetylcysteine (IV)"	"ACET800I"	"6000"
"Acetylcysteine (IV)"	"ACET800I"	"6100"
"Acetylcysteine (IV)"	"ACET800I"	"6125"
"Acetylcysteine (IV)"	"ACET800I"	"6136"
"Acetylcysteine (IV)"	"ACET800I"	"615"
"Acetylcysteine (IV)"	"ACET800I"	"6150"
"Acetylcysteine (IV)"	"ACET800I"	"6192"
"Acetylcysteine (IV)"	"ACET800I"	"6200"
"Acetylcysteine (IV)"	"ACET800I"	"6250"
"Acetylcysteine (IV)"	"ACET800I"	"6300"
"Acetylcysteine (IV)"	"ACET800I"	"6400"
"Acetylcysteine (IV)"	"ACET800I"	"6550"
"Acetylcysteine (IV)"	"ACET800I"	"6620"
"Acetylcysteine (IV)"	"ACET800I"	"6700"
